Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.custom.activity),Age group (product.metafields.custom.age_group),Ankle Collar (product.metafields.custom.ankle_collar),Breathability Level (product.metafields.custom.breathability_level),Color (product.metafields.custom.color),Fabric (product.metafields.custom.fabric),Safety Features (product.metafields.custom.safety_features),Team (product.metafields.custom.sports_team),Stud Type (product.metafields.custom.stud_type),Target gender (product.metafields.custom.target_gender),Technology (product.metafields.custom.technology),Weight (product.metafields.custom.weight),Product rating count (product.metafields.reviews.rating_count),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Ball material (product.metafields.shopify.ball-material),Ball size (product.metafields.shopify.ball-size),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Neckline (product.metafields.shopify.neckline),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
liverpool-away-jersey-2026-27-player-version,,,,,,,,,M,,,,,,,,CLU-LP-AW-26-PV-M,350.0,shopify,86,deny,manual,1299.00,3299.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-neck-detail.jpg?v=1785680060,2,Liverpool Away Jersey 2026-27 featuring embroidered logo and sponsor text on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,700.00,
liverpool-away-jersey-2026-27-player-version,,,,,,,,,L,,,,,,,,CLU-LP-AW-26-PV-L,350.0,shopify,77,deny,manual,1299.00,3299.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-collar-detail.jpg?v=1785680060,3,Detailed view of the collar and neckline of Liverpool Away Jersey 2026-27 with red and gray stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,700.00,
liverpool-away-jersey-2026-27-player-version,,,,,,,,,XL,,,,,,,,CLU-LP-AW-26-PV-XL,350.0,shopify,84,deny,manual,1299.00,3299.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-logo-close-up.jpg?v=1785680060,4,Detailed view of the Liverpool Away Jersey 2026-27 logo featuring the iconic club crest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,700.00,
liverpool-away-jersey-2026-27-player-version,,,,,,,,,2XL,,,,,,,,CLU-LP-AW-26-PV-2XL,350.0,shopify,85,deny,manual,1299.00,3299.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-97-flames-detail.jpg?v=1785680060,5,Close-up of the Liverpool Away Jersey 2026-27 featuring the iconic 97 memorial flames detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,700.00,
liverpool-away-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-back-view.webp?v=1785680059,6,Back view of Liverpool Away Jersey 2026-27 in white with red accents for fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liverpool-away-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/liverpool-away-jersey-2026-27-authentic-tag.jpg?v=1785680060,7,Close-up of the Liverpool Away Jersey 2026-27 label showcasing authentic licensed product details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayern-munich-home-jersey-2026-27-player-version,Bayern Munich Home Jersey 2026-27 Player Version,"<p>Elevate your game with the <strong>Bayern Munich 2025-26 home jersey</strong> from Dribble Store. Crafted for those who cherish quality, this jersey is designed to reflect the passion of Bayern fans. It features an innovative design combined with premium materials.</p>
<p>Each Bayern Munich 2025-26 home jersey blends cutting-edge technology with classic style. It’s made for ultimate comfort and performance. Perfect for supporting your team or hitting the pitch, this jersey is a must-have for die-hard fans.</p>
<p>The player version ensures a snug fit that mirrors what the pros wear. It’s built to offer breathability and durability. The material wicks away sweat quickly. This allows you to stay cool even during intense matches.</p>
<p>Celebrate Bayern Munich with style. This jersey showcases the iconic red and white colors, symbolizing the club’s rich history. Detailed with the club crest and sponsor logos, it's more than just attire—it's a statement.</p>
<p>At Dribble Store, we're committed to delivering quality products at great prices. Enjoy free delivery across India. This makes it easier than ever to support your team and sport the latest football fashion.</p>
<p>Whether you’re in the stands or on the field, the Bayern Munich 2025-26 home jersey connects you to the heart of the game. Order now and wear your pride on your sleeve with this top-notch football attire from Dribble Store.</p>",Dribble Store,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Sports Collectibles > Sports Fan Accessories > Jerseys,Jersey,"2026, 2026-27, 2027, 26, adidas, bayern, bayern munich, club, home, jersey, munich, new, new arrivals, new_season, partial_cod, player, red, version",true,Size,s,product.metafields.shopify.size,,,,,,,C-BM-HM-26-PV-S,350.0,shopify,0,deny,manual,1299.00,3399.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-front-view.webp?v=1785680061,1,Bayern Munich Home Jersey 2026-27 in red with stripes and team logo for fans and players,false,Bayern Munich Home Jersey 2026-27 Player Version | Dribble Store,"Show your team spirit with the Bayern Munich Home Jersey 2026-27 from Dribble Store. Quality design and comfort, perfect for every fan! Free delivery in India.",Football,,,,Red,Polyester,,Bayern Munich,,Unisex,Sweat Wiking,,,,adults; teens,,,,moisture-wicking,red; white,polyester,,,,,,,s; m; l; xl; 2xl,,unisex,,,,,,,,g,6109,650.00,active
bayern-munich-home-jersey-2026-27-player-version,,,,,,,,,m,,,,,,,,C-BM-HM-26-PV-M,350.0,shopify,0,deny,manual,1299.00,3399.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-crest-detail.webp?v=1785680061,2,Bayern Munich Home Jersey 2026-27 featuring the iconic red design and club logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,650.00,
bayern-munich-home-jersey-2026-27-player-version,,,,,,,,,l,,,,,,,,C-BM-HM-26-PV-L,350.0,shopify,0,deny,manual,1299.00,3399.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-emblem-close-up.webp?v=1785680062,3,Close-up of Bayern Munich Home Jersey 2026-27 featuring the club crest and gold stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,650.00,
bayern-munich-home-jersey-2026-27-player-version,,,,,,,,,xl,,,,,,,,C-BM-HM-26-PV-XL,350.0,shopify,1,deny,manual,1299.00,3399.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-back-view.webp?v=1785680061,4,Bayern Munich Home Jersey 2026-27 in red with FC Bayern printed on the back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,650.00,
bayern-munich-home-jersey-2026-27-player-version,,,,,,,,,2xl,,,,,,,,C-BM-HM-26-PV-2XL,350.0,shopify,0,deny,manual,1299.00,3399.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-back-name-detail.webp?v=1785680061,5,Bayern Munich Home Jersey 2026-27 featuring FC BAYERN lettering and MIA SAN MIA detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,650.00,
bayern-munich-home-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/bayern-munich-home-jersey-2026-27-sleeve-logo.webp?v=1785680061,6,Bayern Munich Home Jersey 2026-27 featuring the iconic red design and Allianz branding on the sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac-milan-away-jersey-2026-27-player-version,Ac Milan Away Jersey 2026-27 Player Version,"<p>Experience the exhilaration of supporting your team with the <strong>AC Milan Away Jersey 2026-27</strong> Player Version. Designed for passionate fans, this jersey combines style with comfort. Made from high-quality materials, it ensures breathability even during the most intense matches. The unique design features the iconic AC Milan badge prominently displayed on the chest, showing your allegiance to the club with pride.</p>
<p>This jersey is tailored in a sleek, modern fit that flatters all body types. The lightweight fabric allows for easy movement, making it ideal for both wearing on the stand and during training sessions. With its moisture-wicking technology, you can stay dry and comfortable, whether you’re cheering from the sidelines or jogging on the field.</p>
<p>The <strong>AC Milan Away Jersey 2026-27</strong> also boasts vibrant colors that stand out. The eye-catching white base is paired with dynamic graphic detailing, embodying the energy of the club. This jersey not only represents a team but also a way of life for any true supporter.</p>
<p>Whether you're a die-hard fan or looking for the perfect gift for someone special, this jersey delivers. It’s perfect for match day, casual wear, or as a part of your collection. Embrace your passion for football with this jersey, available at Dribble Store. Enjoy affordable prices and free delivery across India, making it even easier to sport your love for AC Milan!</p>
<p>Elevate your game-day outfit with the <strong>AC Milan Away Jersey 2026-27</strong>. Celebrate your club and show off your loyalty in style!</p>",Dribble Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2026, 2026-27, 2027, ac, ac milan, accessories, activewear, activewear tops, apparel, authentic, away, clothing, club, jersey, milan, new, new arrivals, new_season, partial_cod, player, puma, t-shirts, unisex, version, white",true,Size,S,,,,,,,,C-ACM-AW-26-PV-S,350.0,shopify,50,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-front-view.webp?v=1785680063,1,Ac Milan Away Jersey 2026-27 featuring a white design with Emirates sponsorship logo,false,AC Milan Away Jersey 2026-27 Player Version | Dribble Store,"Shop the AC Milan Away Jersey 2026-27 at Dribble Store. Experience premium quality and stylish design, perfect for every dedicated fan. Free delivery available!",Football,,,,White,Polyester,,AC Milan,,Unisex,Sweat Wiking,,,soccer; football,,,,,,white,polyester,,,,,,,,,unisex,,,,,,,,g,6109,699.00,active
ac-milan-away-jersey-2026-27-player-version,,,,,,,,,M,,,,,,,,C-ACM-AW-26-PV-M,350.0,shopify,50,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-close-up-logo.webp?v=1785680063,2,Ac Milan Away Jersey 2026-27 featuring a stylish design with Emirates branding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
ac-milan-away-jersey-2026-27-player-version,,,,,,,,,L,,,,,,,,C-ACM-AW-26-PV-L,350.0,shopify,49,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-back-view.webp?v=1785680063,3,Back view of the AC Milan Away Jersey 2026-27 featuring a clean white design with sponsor logos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
ac-milan-away-jersey-2026-27-player-version,,,,,,,,,XL,,,,,,,,C-ACM-AW-26-PV-XL,350.0,shopify,50,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-collar-detail.webp?v=1785680064,4,AC Milan Away Jersey 2026-27 featuring a white design with red accents and Puma logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
ac-milan-away-jersey-2026-27-player-version,,,,,,,,,2XL,,,,,,,,C-ACM-AW-26-PV-2XL,350.0,shopify,50,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-neck-design.webp?v=1785680063,5,AC Milan Away Jersey 2026-27 featuring classic design and Puma logo for soccer fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,694.00,
ac-milan-away-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/ac-milan-away-jersey-2026-27-emirates-sponsor.webp?v=1785680063,6,AC Milan Away Jersey 2026-27 featuring Emirates logo and Puma details in white design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chelsea-away-jersey-2026-27-player-version,Chelsea Away Jersey 2026-27 Player Version,"<p>Get ready to support your team with the <strong>Chelsea Away Jersey 2026-27</strong> Player Version. This jersey is designed for die-hard fans who want to showcase their loyalty in style. Made from high-quality materials, it offers both durability and comfort. The lightweight fabric ensures that you feel great whether you're watching the match from the stands or playing on the field. </p>
<p>The <strong>Chelsea Away Jersey 2026-27</strong> features a sleek black design, complete with striking yellow accents. This unique color scheme is sure to make you stand out. You’ll also find the iconic club crest proudly displayed on the chest, showcasing your allegiance to Chelsea.</p>
<p>Designed for performance, this jersey incorporates advanced moisture-wicking technology. It keeps you dry and comfortable, no matter the intensity of the game. The fit is tailored to allow a full range of motion, making it perfect for both active wear and casual outings.</p>
<p>At Dribble Store, we are passionate about football and dedicated to bringing you the best jerseys from top clubs. The <strong>Chelsea Away Jersey 2026-27</strong> represents not only quality but also a connection to the team's rich legacy. Enjoy the confidence that comes with wearing a jersey that embodies your sports spirit.</p>
<p>Whether you're a player or a fan, this jersey is an essential addition to your collection. Order your <strong>Chelsea Away Jersey 2026-27</strong> today and get ready to cheer for Chelsea wherever you are. Experience premium designs at affordable prices, with free delivery across India. Show your passion for football and wear your colors proudly!</p>",Dribble Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2026, 2026-27, 2027, accessories, activewear, activewear tops, apparel, away, best, chelsea, clothing, club, jersey, new arrivals, new_season, nike, partial_cod, player, t-shirts, unisex, version",true,Size,S,,,,,,,,C-CHEL-AW-26-PV-S,350.0,shopify,98,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-stripe.webp?v=1785680065,1,Dribble Store Chelsea Away Jersey 2026-27 in black with vibrant yellow accents and logo,false,Chelsea Away Jersey 2026-27 Player Version with Nike Logo | Dribble Store,"Shop the Chelsea away jersey 2026-27 Player Version at Dribble Store. Authentic design with premium comfort, perfect for true Chelsea fans.",Football,,,,White,Polyester,,Chelsea,,Unisex,Sweat Wiking,,,soccer; football,,,,,,white,polyester,,,,,,,,,unisex,,,,,,,,g,6109,699.00,active
chelsea-away-jersey-2026-27-player-version,,,,,,,,,M,,,,,,,,C-CHEL-AW-26-PV-M,350.0,shopify,91,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-collar.jpg?v=1785680065,2,Chelsea Away Jersey 2026-27 featuring a black design with yellow accents and iconic logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
chelsea-away-jersey-2026-27-player-version,,,,,,,,,L,,,,,,,,C-CHEL-AW-26-PV-L,350.0,shopify,90,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-back.webp?v=1785680065,3,Back view of the Chelsea Away Jersey 2026-27 in black with yellow accents and Aero-Fit technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
chelsea-away-jersey-2026-27-player-version,,,,,,,,,XL,,,,,,,,C-CHEL-AW-26-PV-XL,350.0,shopify,96,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-neck.webp?v=1785680065,4,Chelsea Away Jersey 2026-27 featuring a stylish black design with yellow accents and Aero-Fit technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
chelsea-away-jersey-2026-27-player-version,,,,,,,,,2XL,,,,,,,,C-CHEL-AW-26-PV-2XL,350.0,shopify,93,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-logo.webp?v=1785680065,5,Chelsea Away Jersey 2026-27 featuring the iconic lion crest in yellow on a black background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
chelsea-away-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/chelsea-away-jersey-2026-27-black-yellow-aero-fit.webp?v=1785680065,6,Close-up of Chelsea Away Jersey 2026-27 featuring Aero-Fit technology for enhanced performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manchester-city-away-jersey-2026-27,Manchester City Away Jersey 2026-27 Player Version,"<p>The Manchester City away jersey 2025 is crafted for supporters who want authentic performance. This player version uses advanced ULTRAWEAVE technology. It feels light on the body. Sweat dries quickly with its special fabric. Movement comes easy because of the flexible weave. The Manchester City away jersey 2025 was designed for action on and off the pitch.</p>
<p>Details stand out with the club’s latest badge and a sleek look. Every stitch highlights quality. The fit mirrors what pro players wear every week. Built for fans who want to train, play, or show support anywhere. This Manchester City away jersey 2025 helps you feel confident when watching or joining a match.</p>
<p>Fans enjoy breathable materials for long comfort. Away games need focus and energy. This jersey keeps you cool. Washing is simple. Colors stay bright. Reliable performance does not fade after many wears. The style matches Manchester City’s legacy of winning. </p>
<p>Show your club support loud and clear with the Manchester City away jersey 2025. Dribble Store brings this to every fan in India. Each jersey is delivered free. Affordability meets true quality. Wear it to games, daily activities, or training. The Manchester City away jersey 2025 becomes a symbol of passion for club and football.</p>
<p>Own an official player version. Feel the spirit of Manchester City. This item stands out for fans who seek the best. Order today from Dribble Store. Support your club with the Manchester City away jersey 2025.</p>",Dribble Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2026, accessories, activewear, activewear tops, apparel, away, best, black, city, clothing, club, jersey, manchester, manchester city, new arrivals, new_season, partial_cod, player, puma, t-shirts, t_hot, unisex, version, yellow",true,Size,S,,,,,,,,C-MC-AW-26-PV-S,350.0,shopify,80,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-front-view.webp?v=1785680067,1,Manchester City Away Jersey 2026-27 featuring a sleek black design with gold accents and club logo,false,Manchester City Away Jersey 2026-27 Player Version | Dribble Store,"Shop the Manchester City Away Jersey 2026-27 at Dribble Store. Experience premium quality and comfort, designed for true fans of the beautiful game.",Football,,,,Black,Polyester,,Manchester City,,Unisex,Sweat Wiking,,,soccer; football,,,,,,black,polyester,,,,,,,,,unisex,,,,,,,,g,6109,699.00,active
manchester-city-away-jersey-2026-27,,,,,,,,,M,,,,,,,,C-MC-AW-26-PV-M,350.0,shopify,64,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-close-up-neck.webp?v=1785680067,2,Manchester City Away Jersey 2026-27 featuring black design with gold details and club logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
manchester-city-away-jersey-2026-27,,,,,,,,,L,,,,,,,,C-MC-AW-26-PV-L,350.0,shopify,62,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-sleeve-detail.webp?v=1785680067,3,Details of the Manchester City Away Jersey 2026-27 showing logo and sleeve design in black and gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
manchester-city-away-jersey-2026-27,,,,,,,,,XL,,,,,,,,C-MC-AW-26-PV-XL,350.0,shopify,81,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-logo.webp?v=1785680067,4,Manchester City Away Jersey 2026-27 featuring the iconic club logo in gold detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
manchester-city-away-jersey-2026-27,,,,,,,,,2XL,,,,,,,,C-MC-AW-26-PV-2XL,350.0,shopify,69,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-back-view.webp?v=1785680067,5,Back view of Manchester City Away Jersey 2026-27 in black with yellow accents for fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
manchester-city-away-jersey-2026-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/manchester-city-away-jersey-2026-27-black-gold-authentic-badge.jpg?v=1785680067,6,Authentic logo of Manchester City Away Jersey 2026-27 showing licensed football branding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-madrid-third-jersey-2026-27-player-version,Real Madrid Third Jersey 2026-27 Player Version,"<p>Show your support with the Real Madrid Third Jersey 2025-26, available at Dribble Store. This jersey brings a fresh look with its unique blue design and striking white details. Each feature is crafted for performance and style. The fabric is lightweight and cool, keeping you comfortable during intense matches or casual wear.</p>
<p>Modern technology is used in the Real Madrid Third Jersey 2025-26 for players who demand the best. The breathable material helps you stay dry, even when the action heats up. The slim fit hugs your body in a professional cut. It moves naturally with every step.</p>
<p>Official club logos on the Real Madrid Third Jersey 2025-26 add true authenticity. The player version badge stands out on the chest, showing this is more than just fan gear. Supporters and collectors both enjoy the sharp details and clean finish. The sleeve features sponsor prints that bring the look together.</p>
<p>Wearing this jersey connects you with football history. It matches the kit worn by your favorite players. The Real Madrid Third Jersey 2025-26 is also easy to care for. It retains its bold color and shape, wash after wash.</p>
<p>Get the latest look worn by the stars. Feel just like the squad on match day. Dribble Store offers this exclusive jersey at an affordable price, with free delivery across India. Fans who choose the Real Madrid Third Jersey 2025-26 enjoy style, comfort, and official detailing.</p>
<p>Great for training sessions, match-watching, or adding to your collection. The Real Madrid Third Jersey 2025-26 combines passion and quality. Show the world your love for Real Madrid. Browse Dribble Store for more premium football jerseys.</p>",Dribble Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2026, 2026-27, 2027, accessories, activewear, activewear tops, apparel, best, clothing, club, jersey, madrid, new arrivals, new_season, pink, player, pre_order, real, real madrid, t-shirts, t_hot, third, unisex, version",false,Size,S,,,,,,,,C-RM-TH-26-PV-S,350.0,shopify,86,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-front-view.png?v=1786744589,1,Dribble Store Real Madrid Third Jersey 2026-27 in pink with Emirates branding and modern design,false,Shop Real Madrid Third Jersey 2026-27 Player Version | Dribble Store,"Shop the Real Madrid Third Jersey 2026-27 at Dribble Store. This premium player version combines style and comfort, perfect for passionate fans. Free delivery in India!",Football,,,,Pink,Polyester,,Real Madrid,,Unisex,Sweat Wiking,,,soccer; football,,,,,,blue,polyester,,,,,,,,,unisex,,,,,,,,g,6109,699.00,active
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,M,,,,,,,,C-RM-TH-26-PV-M,350.0,shopify,92,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-closeup-logo.webp?v=1786744589,2,Real Madrid Third Jersey 2026-27 in Burgundy with Emirates logo and Adidas branding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,L,,,,,,,,C-RM-TH-26-PV-L,350.0,shopify,88,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-crest-detail.webp?v=1786744589,3,Real Madrid Third Jersey 2026-27 featuring intricate embroidered logo detail in vibrant design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,XL,,,,,,,,C-RM-TH-26-PV-XL,350.0,shopify,95,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-sleeve-detail.webp?v=1786744589,4,Close-up of the Real Madrid Third Jersey 2026-27 featuring bold stripes and breathable fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,2XL,,,,,,,,C-RM-TH-26-PV-2XL,350.0,shopify,98,deny,manual,1299.00,2999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-back-view.png?v=1786744589,5,Back view of Real Madrid Third Jersey 2026-27 in pink with a modern design for fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,6109,699.00,
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-authentic-label.webp?v=1786744589,6,Close-up of the Dribble Store Real Madrid Third Jersey 2026-27 with Authentic Licensed Product Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-madrid-third-jersey-2026-27-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-real-madrid-third-jersey-2026-27-neck-label.webp?v=1786744589,7,Back view of Real Madrid Third Jersey 2026-27 featuring RMCF logo in vibrant pink design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
